OrderId,StopSequenceNumber,CargoChangeSequenceNumber,CargoChangeType,GeneralDescription,Weight,TruckNumber,TrailerNumber,Driver1Name,Driver2Name
000000000271,4,1,Load,hot dog buns,7186.92,60466858523,377816512785,Nancy J. Dawson-Mitchell,
000000000271,5,1,Hook,ESystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6929.14,294630120053,944114803410,Tammy French,
000000000271,6,1,Hook,YSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8315.14,62572188084,520137471318,Tammy Kern,
000000000271,6,2,Drop,ISystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2211.33,306713735926,238302414575,Yancey Mitchell,
000000000271,7,1,Drop,VSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2693.31,7442640663,,Quincy L. Nelson,
000000000272,2,1,Hook,KSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8614.52,291349945356,68548847471,Mitchell Lewis,
000000000272,3,1,Hook,potatoes,4349.54,123897840386,,Nancy Quasnoy-Lewis,
000000000272,6,1,Unload,JSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],135.06,382651984122,,Velma Underwood,
000000000272,8,1,Load,USystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5528.28,,449799200165,Louise Lewis,
000000000272,9,1,Load,FSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3050.12,825140300049,876389090646,Oliver D. Covington,
000000000272,10,1,Unload,USystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4776.15,135860213074,25624245852,Harriet Underwood,
000000000273,2,1,Load,TSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3629.41,,,Oliver Nelson,
000000000273,3,1,Load,DSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7111.6,60615401910,462692406316,Alfred J. Lewis-Mitchell,
000000000273,3,2,Unload,SSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5823.2,521552020311,269557779979,Tammy Jackson,
000000000273,4,1,Hook,MSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],717.02,27604814738,,Alfred H. Benitez,
000000000273,4,2,Unload,ASystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8200.76,,,Janice Irvin-Grimes,
000000000273,5,1,Load,SSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4265.61,,719190153752,William Mitchell,
000000000273,5,2,Unload,nylon stockings,5301.08,101667394723,,Nancy E. Grimes,
000000000273,6,1,Hook,quilts,6321.99,,704698427396,Janice Kern,
000000000273,7,1,Load,YSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3505.74,725012466816,240505407670,Mitchell Velazquez-Anderson,
000000000273,7,2,Drop,LSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1612.64,143253290780,,Louise Edwards Dawson,
000000000273,8,1,Unload,BSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8680.64,151836012963,,Isaiah X. Irvin,
000000000274,2,1,Hook,ISystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3289.55,319185635001,,Eduardo Mitchell,
000000000274,3,1,Hook,x-ray machine parts,5508.85,559004477570,207989317870,Francis Edwards,
000000000274,3,2,Unload,YSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9287.13,,800052002911,Ulysses Edwards Jackson,
000000000274,4,1,Drop,QSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4150.72,,547923116291,Nancy Dawson,
000000000274,5,1,Hook,NSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4191.82,,755089795039,George Xing,
000000000274,5,2,Drop,ESystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6514.33,853017777646,,Eduardo Yarbrough-Edwards,
000000000274,6,1,Hook,JSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],504.46,,890368833438,Louise Smith,
000000000274,6,2,Unload,ESystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8871.09,519878995952,595792531833,Roberta K. Anderson,
000000000274,10,1,Hook,WSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5732.09,342886481320,,George T. Smith,
000000000274,10,2,Unload,RSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1596.59,649209481110,536654956564,Francis Dawson,
000000000274,11,1,Unload,KSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4428.83,482737144207,912734124522,Harriet T. Covington,
000000000275,2,1,Hook,bricks,4373.43,,,Roberta Y. Grimes,
000000000275,3,1,Hook,QSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1897.4,,152912983047,Betty Underwood,
000000000275,3,2,Unload,FSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9578.24,622164838683,,Isaiah Nelson-Covington,
000000000275,4,1,Hook,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6712.95,,,Roberta P. O'Toole,
000000000275,4,2,Unload,HSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],290.32,,156914657837,Quincy Y. Harrison,
000000000275,5,1,Drop,apples,2892.88,661678625915,928874047984,Xaviera Williams,
000000000276,2,1,Hook,SSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3482.99,488582842058,983484575703,Yancey Underwood,
000000000276,3,1,Load,LSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7933.12,987061102322,682548140904,Alfred Grimes-Perry,
000000000276,4,1,Unload,ESystem.Linq.Enumerable+EnumerablePartition`1[System.Char],668.44,528783891019,14725908195,Isaiah T. Williams,
000000000276,6,1,Hook,HSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4871.37,208956355847,,Kevin Smith,
000000000276,6,2,Unload,ISystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1201.26,648772733009,,Danielle Y. Nelson,
000000000276,7,1,Drop,PSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2907.01,,,William Edwards,
000000000276,8,1,Load,WSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2279.35,956519966090,494677111233,George B. Benitez Underwood,
000000000276,9,1,Load,TSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7918.23,,738582293634,Oliver E. Ramakrishnan,
000000000276,11,1,Unload,RSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4609.14,50787591489,,Nancy W. Williams,
000000000276,13,1,Hook,DSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1635.61,258279209724,420469969929,Nancy Dawson,Patricia Smith-Quasnoy
000000000276,13,2,Unload,CSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6687.28,833836478928,587755928598,Nancy Ramakrishnan,
000000000276,14,1,Unload,DSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5075.41,885935497500,404108307532,George B. Harrison,
000000000277,2,1,Hook,potatoes,3293.47,211352557435,720637436501,Eduardo Ramakrishnan,
000000000277,3,1,Load,YSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1512.52,982373333294,,Tammy Quasnoy,
000000000277,3,2,Unload,ASystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5000.26,350544313003,668454424095,Kevin U. French,
000000000277,4,1,Load,ESystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4356.48,291878878491,63003576490,William Quasnoy-O'Toole,
000000000277,4,2,Unload,VSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4746.47,185328610086,265443962495,Eduardo Velazquez,
000000000277,5,1,Load,NSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8846.6,,414666028562,Oliver Quasnoy,
000000000277,5,2,Unload,BSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2317.02,211225081712,80060129512,Patricia N. Nelson-Underwood,
000000000277,7,1,Load,VSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8197.87,119502643215,155756476136,George Thompson,
000000000277,7,2,Unload,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3350.14,,25243815379,Quincy Benitez-Irvin,
000000000277,11,1,Unload,BSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2309.15,372884396673,314136578833,Yancey Smith,
000000000278,2,1,Load,JSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7715.19,,,Eduardo Y. Quasnoy,
000000000278,3,1,Load,YSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3920.96,805075804020,462018692727,Alfred Smith,
000000000278,3,2,Unload,JSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8443.61,,411440969794,Tammy O. Dawson,
000000000278,4,1,Hook,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6506.93,,86954158948,Patricia Y. Xing,
000000000278,4,2,Drop,velvet,8997.31,284345016951,,William Edwards,
000000000278,5,1,Hook,DSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6949.81,424116932687,413272416712,Harriet Mitchell,
000000000278,5,2,Unload,USystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4789.99,181922011156,186030276841,Isaiah K. Yarbrough,
000000000278,6,1,Hook,YSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5159.3,,48165438862,Nancy O. Yarbrough-Williams,
000000000278,6,2,Drop,VSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4651.91,,,Isaiah J. Thompson,
000000000278,7,1,Drop,XSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3783.81,192504054258,475784447940,Ulysses R. Velazquez,
000000000279,2,1,Hook,flash-frozen french fries,9433.71,500571005918,,Yancey Kern,
000000000279,3,1,Hook,USystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7896.78,328994953678,,Patricia A. Ramakrishnan,
000000000279,4,1,Load,HSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4433.65,,632224468983,Janice I. Perry,
000000000279,5,1,Unload,KSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9858.22,19274937627,332471357489,Danielle Smith,
000000000279,6,1,Unload,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7770.71,,484500880176,Tammy Mitchell,
000000000280,2,1,Load,dogfood,5090.2,470565059380,,Francis Kern-Benitez,
000000000280,3,1,Drop,KSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3712.38,109565234564,639939818897,Charles Benitez,Alfred Q. Velazquez Ramakrishnan
000000000280,4,1,Unload,QSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6293.41,181454910938,973601082630,Velma D. Edwards,
000000000280,5,1,Drop,GSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6614.77,,,Quincy Williams,
000000000280,6,1,Load,apples,7008.9,901451563068,829859051205,George Williams,
000000000280,7,1,Unload,NSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9988.91,667572296680,531261183829,Roberta Yarbrough,
000000000280,8,1,Unload,jogging pants,4287.82,896068988159,,Eduardo K. Xing,
000000000281,2,1,Hook,VSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5953.14,,,Patricia Lewis,
000000000281,3,1,Load,TSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9965.15,432521999184,985423475246,Kevin R. Perry,
000000000281,3,2,Drop,NSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3726.71,405517356738,,Charles Quasnoy-O'Toole,
000000000281,4,1,Hook,potatoes,1542.77,952321366757,962125961246,Xaviera P. Quasnoy,Danielle Edwards
000000000281,4,2,Drop,CSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2876.36,725249763166,481421853150,Mitchell G. Underwood,
000000000281,5,1,Hook,HSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2229.98,16662280057,820654197739,Mitchell Harrison,
000000000281,5,2,Drop,orange juice,5671.68,902838788448,,Tammy L. Jackson,
000000000281,6,1,Unload,GSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9971.32,7848798152,27092219124,Samuel Kern Lewis,
000000000281,7,1,Drop,FSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5614.13,127956487199,767006177904,Eduardo Q. Yarbrough,
000000000281,8,1,Unload,BSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8208.03,,263869280997,Danielle Perry,
000000000282,2,1,Hook,USystem.Linq.Enumerable+EnumerablePartition`1[System.Char],372.87,,84021429448,Danielle Underwood,
000000000282,3,1,Drop,GSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6127.69,883828826209,863379631429,Francis A. Yarbrough-Jackson,
000000000282,4,1,Unload,hot dog buns,3248.27,205904481618,,Mitchell G. Ramakrishnan,
000000000282,5,1,Drop,engine parts,4311.67,452768653715,946670109046,Nancy Xing-Jackson,
000000000282,6,1,Unload,krazy glue,3528.1,963977998251,,Velma W. Underwood,
000000000282,7,1,Drop,QSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7838.86,883522330673,291349299357,Isaiah Thompson,Roberta Nelson
000000000282,8,1,Hook,GSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2263.53,,,Mitchell Ramakrishnan,
000000000282,9,1,Hook,velvet,9233.83,205848571671,906964827726,Betty Jackson,
000000000282,9,2,Unload,KSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8975.78,792070471328,199883254563,Roberta Velazquez,
000000000282,10,1,Load,JSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9155.15,863837205482,918407089344,Xaviera Lewis-Harrison,Velma Lewis
000000000282,10,2,Drop,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3014.12,80879467066,507212422345,Nancy Underwood,
000000000282,11,1,Drop,SSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2854.69,871320682734,,Harriet Kern,Kevin E. Ramakrishnan
000000000283,2,1,Load,gold,3312.08,,,Tammy O. Xing,
000000000283,4,1,Drop,flash-frozen french fries,751.53,776349951045,919346132741,Betty F. Williams,
000000000283,5,1,Drop,TSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3918.22,658097124996,565098980548,Harriet Perry,
000000000283,6,1,Unload,DSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1103.05,,363116680922,Louise Thompson,
000000000283,9,1,Load,FSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7824.38,948525105059,,Yancey Mitchell,
000000000283,9,2,Unload,RSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1901.15,325217095041,,Francis L. Mitchell-Williams,
000000000283,10,1,Unload,ISystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9652.35,,395637944938,Alfred Quasnoy,
000000000283,11,1,Drop,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9703.55,750863142915,758813807387,William Dawson-Velazquez,
000000000284,2,1,Load,FSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2299.94,614879515436,,Janice Ramakrishnan,
000000000284,3,1,Unload,apples,9037.09,,549425800018,George O'Toole,
000000000284,4,1,Load,BSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6146.41,39878105177,894974519127,Xaviera W. Harrison,
000000000284,5,1,Load,SSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8193.98,757249418485,402830825506,Danielle A. Thompson-Covington,
000000000284,6,1,Load,YSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1547.17,878033024457,,Samuel Yarbrough,
000000000284,7,1,Drop,HSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8415.56,,234222692191,Yancey Dawson,
000000000285,2,1,Hook,QSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3344.14,,,Yancey Perry,
000000000285,3,1,Load,TSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4392.88,,132413358104,Danielle Mitchell,
000000000285,5,1,Hook,VSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3701.94,260460281216,52086982230,Nancy S. Covington-Underwood,
000000000285,6,1,Drop,WSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4819.71,97426018176,255586084707,Kevin Benitez,
000000000285,7,1,Load,BSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8005.7,342506125492,,Xaviera A. Harrison,Betty N. Perry
000000000285,8,1,Load,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9637.1,546933251902,,Janice N. Velazquez,
000000000285,9,1,Hook,JSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2945.16,952218123300,53269539496,Yancey Yarbrough,
000000000285,9,2,Drop,orange juice,2137.61,403140061919,134582810941,Samuel Kern Irvin,
000000000285,11,1,Load,engine parts,2795.61,96587600632,,Eduardo Irvin-Mitchell,
000000000285,11,2,Drop,BSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3504.98,,984958989571,Xaviera Dawson,
000000000285,12,1,Hook,LSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],679.03,22231864390,,Mitchell Covington,
000000000285,12,2,Drop,ASystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9279.71,254609909931,,Janice Covington,Velma Benitez
000000000285,13,1,Drop,VSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4880.34,,,Roberta Smith,
000000000286,2,1,Load,GSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2766.6,171760163755,,Isaiah Mitchell,
000000000286,3,1,Load,LSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4271.92,846209322242,36777913351,Ulysses Y. Smith,
000000000286,4,1,Load,TSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5070.74,,22429612936,Quincy French,
000000000286,4,2,Drop,MSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7564.38,336080747439,,Harriet Harrison-Yarbrough,
000000000286,5,1,Unload,LSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1591.11,,,Louise P. Nelson,
000000000286,6,1,Hook,LSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4877.22,933157295304,,William V. Mitchell,
000000000286,9,1,Load,XSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5099.19,709526462560,,Xaviera Velazquez,
000000000286,9,2,Drop,XSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7643,,357128723217,George D. Williams,
000000000286,10,1,Load,DSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7565.69,223613561335,,Oliver Irvin,
000000000286,11,1,Load,TSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4165.97,292593169942,,Betty X. Jackson,
000000000286,12,1,Hook,KSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3076.93,148114783128,596789589762,Patricia Benitez,
000000000286,13,1,Unload,TSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5368,,559237092413,Betty Covington,
000000000287,2,1,Hook,USystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8220.43,486978799279,,Oliver I. Jackson-Williams,
000000000287,3,1,Load,SSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],362.47,,,Nancy C. Thompson-Benitez,
000000000287,4,1,Drop,LSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8555.18,415111702269,,Nancy Dawson,
000000000288,2,1,Hook,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5215.98,,,Xaviera D. Dawson,
000000000288,3,1,Load,KSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4319.91,288816904959,260651822355,Quincy Anderson-Grimes,
000000000288,4,1,Unload,GSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9163.81,598210927252,,Mitchell Velazquez-Quasnoy,
000000000289,2,1,Load,SSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8289.31,99606773009,,Danielle M. Williams,
000000000289,3,1,Drop,VSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8587.39,,,Harriet Xing,
000000000290,2,1,Hook,stovepipe hats,8950.19,,199223258068,Quincy Edwards Perry,
000000000290,3,1,Unload,USystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2253.19,300093997108,,Janice Nelson,
000000000290,4,1,Hook,engine parts,8860.67,,591928852245,Louise M. Thompson,
000000000290,6,1,Hook,YSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7025.73,,185325411180,Betty O. Smith,Danielle T. Dawson-Mitchell
000000000290,7,1,Unload,WSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4036.16,868323106600,437169317778,Louise B. Anderson,Samuel N. Williams
000000000291,2,1,Hook,XSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7113.97,923519342769,,Kevin S. Ramakrishnan,
000000000291,3,1,Load,DSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6763.26,625864616031,925871346591,Betty L. Harrison-Williams,
000000000291,3,2,Drop,FSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4971.27,,621511621758,Francis R. Harrison,
000000000291,4,1,Drop,SSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5283.95,414317340425,935900027892,Velma K. Anderson,
000000000291,5,1,Load,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2209.06,132498376037,687544600067,Mitchell Q. Dawson,
000000000291,5,2,Drop,TSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2465.29,54973630771,41863830678,Danielle Harrison,
000000000291,6,1,Unload,KSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2114.98,198229885037,523287127815,Ulysses Edwards,
000000000292,2,1,Hook,krazy glue,1111.55,177629985904,878877885565,Xaviera W. Lewis Dawson,
000000000292,3,1,Hook,orange juice,9552.35,580763817552,,Harriet A. Smith,
000000000292,3,2,Drop,HSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3726.69,180316330390,,Betty N. Perry,
000000000292,4,1,Hook,TSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],947.17,,383809887300,Louise Williams-Kern,
000000000292,4,2,Unload,VSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3553.68,605577911748,,Louise G. Mitchell,
000000000292,5,1,Hook,XSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9523.24,,,Samuel H. Edwards,
000000000292,5,2,Drop,flash-frozen french fries,9503.15,,,Eduardo Jackson-Thompson,
000000000292,6,1,Hook,TSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6554.61,691491713715,,Kevin D. Kern-Grimes,
000000000292,6,2,Unload,DSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5988.99,100400483210,834075359029,Kevin Thompson,
000000000292,8,1,Hook,bricks,4734.03,894187702712,536119489639,Harriet Underwood,
000000000292,8,2,Drop,ISystem.Linq.Enumerable+EnumerablePartition`1[System.Char],685.07,683776362897,152055684650,Roberta P. Smith,
000000000292,11,1,Unload,windows,8578.66,289060357822,723508835646,Samuel K. Lewis,
000000000293,2,1,Hook,MSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4485.84,,583517009317,Tammy Smith,
000000000293,3,1,Load,FSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3046.89,108273180426,43243334359,Kevin U. Thompson,
000000000293,3,2,Drop,Caesar salad mix,3934.4,,730817001691,Isaiah L. Jackson-Williams,
000000000293,4,1,Hook,ISystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2818.14,,,Betty T. Mitchell,
000000000293,5,1,Load,HSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],840.71,478301033100,126673410876,Yancey Yarbrough,
000000000293,5,2,Drop,WSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4924.86,,,Xaviera I. Williams-Benitez,
000000000293,6,1,Load,PSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7156.51,196062023946,,Louise Lewis,
000000000293,7,1,Hook,bricks,6218.33,37912156056,,Tammy U. Underwood,
000000000293,7,2,Unload,FSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9148.77,,99360123011,Roberta G. Ramakrishnan,
000000000293,8,1,Load,JSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9777.05,,437966038658,Eduardo Harrison,Nancy Jackson
000000000293,8,2,Drop,FSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6180.25,,,Ulysses Edwards,
000000000293,9,1,Unload,XSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8752.58,703872563513,915939859716,Nancy Nelson,Betty French
000000000293,10,1,Load,potatoes,6444.74,,,Nancy E. Lewis,Oliver Lewis
000000000293,10,2,Drop,machinery,5965.97,549406458068,,Patricia R. Nelson,
000000000293,11,1,Load,ASystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1567.63,310560840920,,Betty H. Xing,
000000000293,12,1,Unload,gold,3825.23,325279440880,,Harriet Kern,
000000000294,2,1,Load,KSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],1270.17,,,Velma Ramakrishnan,
000000000294,3,1,Hook,QSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9675.37,492230570115,,Eduardo V. Lewis,
000000000294,4,1,Hook,OSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6525.04,6506703128,,Yancey Xing,Janice Benitez
000000000294,6,1,Hook,GSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5522.18,954629943285,,Quincy Quasnoy,
000000000294,7,1,Drop,SSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2490.63,309318075727,698975688638,Patricia Yarbrough,
000000000295,2,1,Load,FSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2188.03,815635717928,599152924402,Betty G. French,
000000000295,4,1,Unload,VSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],7491.81,224653294382,785428648607,Betty Jackson-Smith,
000000000296,2,1,Hook,ice cream cones,3050.97,,445272531570,Patricia H. Smith,
000000000296,5,1,Hook,USystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2540.61,443863742925,519283054430,Nancy Benitez,
000000000296,5,2,Drop,DSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],317.22,,468333960016,Samuel D. Grimes,
000000000296,6,1,Unload,machinery,5535.91,,157302470646,Tammy Velazquez-Edwards,
000000000296,7,1,Load,lobsters,4638.63,447331152296,237059448938,Eduardo J. Covington,
000000000296,7,2,Unload,NSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],6625.91,,750592574006,Roberta Velazquez,
000000000296,10,1,Unload,YSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],9613.32,,,Samuel Irvin-Benitez,
000000000297,2,1,Hook,VSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],8068.89,240512281233,,Charles Thompson,
000000000297,3,1,Drop,DSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5046.74,,31069238375,Harriet A. Jackson,
000000000297,4,1,Hook,quilts,8628.53,550387608808,956303775899,Francis Y. Xing,
000000000297,6,1,Hook,turtle eggs,1529.26,210459708287,692298058729,Velma Covington Thompson,
000000000297,8,1,Hook,LSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2138.47,950937435179,185229763904,Francis Anderson-Yarbrough,
000000000297,9,1,Hook,YSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],2670.29,623080664599,553212779982,Kevin French,
000000000297,10,1,Hook,machinery,273.92,923548505755,90503278871,Yancey W. Kern,
000000000297,11,1,Unload,nylon stockings,443.02,548736981753,774837319661,William French,
000000000298,2,1,Load,XSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],162.52,197128788208,,Isaiah K. Mitchell,
000000000298,5,1,Hook,HSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3088.32,385707853481,320488940119,Tammy Irvin,
000000000298,5,2,Unload,uranium,405.52,,970592817595,Oliver B. Covington,
000000000298,7,1,Unload,VSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],5607.78,690716855926,,Velma Lewis,
000000000299,2,1,Hook,JSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],4270.57,256339092800,457127946180,Eduardo Yarbrough,
000000000299,3,1,Unload,BSystem.Linq.Enumerable+EnumerablePartition`1[System.Char],3869.22,,764903915601,Janice Benitez,
